"plate","isotype","Location","Sample","antigen","value","group","beadcount","ctrl_group","conc"
"Plate5","IgA","56(1,C8)","Control: IMM Typhi HL1:1000","HlyE",11973.22949,"Controls",">50","IMM Typhi HL",0.001
"Plate5","IgA","57(1,C9)","Control: IMM Typhi HL1:4000","HlyE",1190.46155,"Controls",">50","IMM Typhi HL",0.00025
"Plate5","IgA","58(1,C10)","Control: IMM Typhi HL1:4000","HlyE",937.68781,"Controls",">50","IMM Typhi HL",0.00025
"Plate5","IgA","59(1,C11)","Control: IMM Typhi HL1:16000","HlyE",284.64706,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate5","IgA","60(1,C12)","Control: IMM Typhi HL1:16000","HlyE",350.88397,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate5","IgA","61(1,C13)","Control: MGH Cholera HL1:1000","HlyE",214.2332,"Controls",">50","MGH Cholera HL",0.001
"Plate5","IgA","62(1,C14)","Control: MGH Cholera HL1:1000","HlyE",201.97128,"Controls",">50","MGH Cholera HL",0.001
"Plate5","IgA","63(1,C15)","Control: MGH Cholera HL1:4000","HlyE",76.76729,"Controls",">50","MGH Cholera HL",0.00025
"Plate5","IgA","64(1,C16)","Control: MGH Cholera HL1:4000","HlyE",81.51367,"Controls",">50","MGH Cholera HL",0.00025
"Plate5","IgA","65(1,C17)","Control: MGH Cholera HL1:16000","HlyE",54.47969,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate5","IgA","66(1,C18)","Control: MGH Cholera HL1:16000","HlyE",62.56465,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate5","IgA","67(1,C19)","Control: IMM Shigella HL1:1000","HlyE",337.09305,"Controls",">50","IMM Shigella HL",0.001
"Plate5","IgA","68(1,C20)","Control: IMM Shigella HL1:1000","HlyE",396.8952,"Controls",">50","IMM Shigella HL",0.001
"Plate5","IgA","69(1,C21)","Control: IMM Shigella HL1:4000","HlyE",118.88545,"Controls",">50","IMM Shigella HL",0.00025
"Plate5","IgA","70(1,C22)","Control: IMM Shigella HL1:4000","HlyE",142.20401,"Controls",">50","IMM Shigella HL",0.00025
"Plate5","IgA","71(1,C23)","Control: IMM Shigella HL1:16000","HlyE",85.55117,"Controls",">50","IMM Shigella HL",6.25e-05
"Plate5","IgA","72(1,C24)","Control: IMM Shigella HL1:16000","HlyE",89.28652,"Controls",">50","IMM Shigella HL",6.25e-05
"Plate5","IgA","5(1,A5)","Control: MGH mixed pool1:1000","Inaba OSP",154530.1563,"Controls",">50","MGH mixed pool",0.001
"Plate5","IgA","6(1,A6)","Control: MGH mixed pool1:1000","Inaba OSP",168961.625,"Controls",">50","MGH mixed pool",0.001
"Plate5","IgA","7(1,A7)","Control: MGH mixed pool1:4000","Inaba OSP",62160.06641,"Controls",">50","MGH mixed pool",0.00025
"Plate5","IgA","8(1,A8)","Control: MGH mixed pool1:4000","Inaba OSP",67282.8125,"Controls",">50","MGH mixed pool",0.00025
"Plate5","IgA","9(1,A9)","Control: MGH mixed pool1:16000","Inaba OSP",15655.85156,"Controls",">50","MGH mixed pool",6.25e-05
"Plate5","IgA","10(1,A10)","Control: MGH mixed pool1:16000","Inaba OSP",18572.75586,"Controls",">50","MGH mixed pool",6.25e-05
"Plate5","IgA","11(1,A11)","Control: MGH mixed pool1:64000","Inaba OSP",4887.3374,"Controls",">50","MGH mixed pool",1.5625e-05
"Plate5","IgA","12(1,A12)","Control: MGH mixed pool1:64000","Inaba OSP",5145.10791,"Controls",">50","MGH mixed pool",1.5625e-05
"Plate5","IgA","13(1,A13)","Control: MGH mixed pool1:256000","Inaba OSP",1033.34436,"Controls",">50","MGH mixed pool",3.91e-06
"Plate5","IgA","14(1,A14)","Control: MGH mixed pool1:256000","Inaba OSP",973.25659,"Controls",">50","MGH mixed pool",3.91e-06
"Plate5","IgA","15(1,A15)","Control: MGH mixed pool1:1024000","Inaba OSP",330.28809,"Controls",">50","MGH mixed pool",9.77e-07
"Plate5","IgA","16(1,A16)","Control: MGH mixed pool1:1024000","Inaba OSP",324.81952,"Controls",">50","MGH mixed pool",9.77e-07
"Plate5","IgA","17(1,A17)","Control: MGH mixed pool1:4096000","Inaba OSP",68.78193,"Controls",">50","MGH mixed pool",2.44e-07
"Plate5","IgA","18(1,A18)","Control: MGH mixed pool1:4096000","Inaba OSP",73.64287,"Controls",">50","MGH mixed pool",2.44e-07
"Plate5","IgA","19(1,A19)","Control: MGH mixed pool1:16384000","Inaba OSP",32.14063,"Controls",">50","MGH mixed pool",6.1e-08
"Plate5","IgA","20(1,A20)","Control: MGH mixed pool1:16384000","Inaba OSP",42.46514,"Controls",">50","MGH mixed pool",6.1e-08
"Plate5","IgA","21(1,A21)","Control: Negative COVID1:1000","Inaba OSP",27.0373,"Controls",">50","Negative COVID",0.001
"Plate5","IgA","22(1,A22)","Control: Negative COVID1:1000","Inaba OSP",31.27402,"Controls",">50","Negative COVID",0.001
"Plate5","IgA","23(1,A23)","Control: HlyE mAb50 ng.mL","Inaba OSP",30.23477,"Controls",">50","HlyE mAb",50
"Plate5","IgA","24(1,A24)","Control: HlyE mAb50 ng.mL","Inaba OSP",36.11504,"Controls",">50","HlyE mAb",50
"Plate5","IgA","25(1,B1)","Control: HlyE mAb12.5 ng.mL","Inaba OSP",26.81484,"Controls",">50","HlyE mAb",12.5
"Plate5","IgA","26(1,B2)","Control: HlyE mAb12.5 ng.mL","Inaba OSP",25.97149,"Controls",">50","HlyE mAb",12.5
"Plate5","IgA","27(1,B3)","Control: HlyE mAb3.125 ng.mL","Inaba OSP",29.33828,"Controls",">50","HlyE mAb",3.125
"Plate5","IgA","28(1,B4)","Control: HlyE mAb3.125 ng.mL","Inaba OSP",24.96875,"Controls",">50","HlyE mAb",3.125
"Plate5","IgA","29(1,B5)","Control: HlyE mAb0.78125 ng.mL","Inaba OSP",27.59844,"Controls",">50","HlyE mAb",0.78125
"Plate5","IgA","30(1,B6)","Control: HlyE mAb0.78125 ng.mL","Inaba OSP",22.88193,"Controls",">50","HlyE mAb",0.78125
"Plate5","IgA","31(1,B7)","Control: HlyE mAb0.1953125 ng.mL","Inaba OSP",23.24219,"Controls",">50","HlyE mAb",0.1953125
"Plate5","IgA","32(1,B8)","Control: HlyE mAb0.1953125 ng.mL","Inaba OSP",24.60684,"Controls",">50","HlyE mAb",0.1953125
"Plate5","IgA","33(1,B9)","Control: HlyE mAb0.048828125 ng.mL","Inaba OSP",28.03672,"Controls",">50","HlyE mAb",0.048828125
"Plate5","IgA","34(1,B10)","Control: HlyE mAb0.048828125 ng.mL","Inaba OSP",27.25312,"Controls",">50","HlyE mAb",0.048828125
"Plate5","IgA","35(1,B11)","Control: HlyE mAb0.012207031 ng.mL","Inaba OSP",21.73477,"Controls",">50","HlyE mAb",0.012207031
"Plate5","IgA","36(1,B12)","Control: HlyE mAb0.012207031 ng.mL","Inaba OSP",25.01357,"Controls",">50","HlyE mAb",0.012207031
"Plate5","IgA","37(1,B13)","Control: HlyE mAb0.003051758 ng.mL","Inaba OSP",23.15254,"Controls",">50","HlyE mAb",0.003051758
"Plate5","IgA","38(1,B14)","Control: HlyE mAb0.003051758 ng.mL","Inaba OSP",27.05723,"Controls",">50","HlyE mAb",0.003051758
"Plate5","IgA","39(1,B15)","Control: IMM VC pool1:100","Inaba OSP",75056.88281,"Controls",">50","IMM VC pool",0.01
"Plate5","IgA","40(1,B16)","Control: IMM VC pool1:100","Inaba OSP",72403.65625,"Controls",">50","IMM VC pool",0.01
"Plate5","IgA","41(1,B17)","Control: IMM VC pool1:400","Inaba OSP",32490.41992,"Controls",">50","IMM VC pool",0.0025
"Plate5","IgA","42(1,B18)","Control: IMM VC pool1:400","Inaba OSP",32133.02148,"Controls",">50","IMM VC pool",0.0025
"Plate5","IgA","43(1,B19)","Control: IMM VC pool1:1600","Inaba OSP",9343.20996,"Controls",">50","IMM VC pool",0.000625
"Plate5","IgA","44(1,B20)","Control: IMM VC pool1:1600","Inaba OSP",11965.6377,"Controls",">50","IMM VC pool",0.000625
"Plate5","IgA","45(1,B21)","Control: IMM VC pool1:6400","Inaba OSP",2852.61328,"Controls",">50","IMM VC pool",0.00015625
"Plate5","IgA","46(1,B22)","Control: IMM VC pool1:6400","Inaba OSP",2947.68042,"Controls",">50","IMM VC pool",0.00015625
"Plate5","IgA","47(1,B23)","Control: IMM VC pool1:25600","Inaba OSP",854.89246,"Controls",">50","IMM VC pool",3.91e-05
"Plate5","IgA","48(1,B24)","Control: IMM VC pool1:25600","Inaba OSP",729.17383,"Controls",">50","IMM VC pool",3.91e-05
"Plate5","IgA","49(1,C1)","Control: IMM VC pool1:102400","Inaba OSP",173.09286,"Controls",">50","IMM VC pool",9.77e-06
"Plate5","IgA","50(1,C2)","Control: IMM VC pool1:102400","Inaba OSP",142.22559,"Controls",">50","IMM VC pool",9.77e-06
"Plate5","IgA","51(1,C3)","Control: IMM VC pool1:409600","Inaba OSP",61.5835,"Controls",">50","IMM VC pool",2.44e-06
"Plate5","IgA","52(1,C4)","Control: IMM VC pool1:409600","Inaba OSP",69.39121,"Controls",">50","IMM VC pool",2.44e-06
"Plate5","IgA","53(1,C5)","Control: IMM VC pool1:1638400","Inaba OSP",34.80684,"Controls",">50","IMM VC pool",6.1e-07
"Plate5","IgA","54(1,C6)","Control: IMM VC pool1:1638400","Inaba OSP",39.52334,"Controls",">50","IMM VC pool",6.1e-07
"Plate5","IgA","55(1,C7)","Control: IMM Typhi HL1:1000","Inaba OSP",322.09024,"Controls",">50","IMM Typhi HL",0.001
"Plate5","IgA","56(1,C8)","Control: IMM Typhi HL1:1000","Inaba OSP",347.55704,"Controls",">50","IMM Typhi HL",0.001
"Plate5","IgA","57(1,C9)","Control: IMM Typhi HL1:4000","Inaba OSP",126.99033,"Controls",">50","IMM Typhi HL",0.00025
"Plate5","IgA","58(1,C10)","Control: IMM Typhi HL1:4000","Inaba OSP",106.80117,"Controls",">50","IMM Typhi HL",0.00025
"Plate5","IgA","59(1,C11)","Control: IMM Typhi HL1:16000","Inaba OSP",75.74795,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate5","IgA","60(1,C12)","Control: IMM Typhi HL1:16000","Inaba OSP",96.86846,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate5","IgA","61(1,C13)","Control: MGH Cholera HL1:1000","Inaba OSP",24129.51172,"Controls",">50","MGH Cholera HL",0.001
"Plate5","IgA","62(1,C14)","Control: MGH Cholera HL1:1000","Inaba OSP",25306.86328,"Controls",">50","MGH Cholera HL",0.001
"Plate5","IgA","63(1,C15)","Control: MGH Cholera HL1:4000","Inaba OSP",6444.98877,"Controls",">50","MGH Cholera HL",0.00025
"Plate5","IgA","64(1,C16)","Control: MGH Cholera HL1:4000","Inaba OSP",7009.1167,"Controls",">50","MGH Cholera HL",0.00025
"Plate5","IgA","65(1,C17)","Control: MGH Cholera HL1:16000","Inaba OSP",1583.99158,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate5","IgA","66(1,C18)","Control: MGH Cholera HL1:16000","Inaba OSP",1276.60706,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate5","IgA","67(1,C19)","Control: IMM Shigella HL1:1000","Inaba OSP",46.04443,"Controls",">50","IMM Shigella HL",0.001
"Plate5","IgA","68(1,C20)","Control: IMM Shigella HL1:1000","Inaba OSP",56.4586,"Controls",">50","IMM Shigella HL",0.001
"Plate5","IgA","69(1,C21)","Control: IMM Shigella HL1:4000","Inaba OSP",34.35527,"Controls",">50","IMM Shigella HL",0.00025
"Plate5","IgA","70(1,C22)","Control: IMM Shigella HL1:4000","Inaba OSP",37.23232,"Controls",">50","IMM Shigella HL",0.00025
"Plate5","IgA","71(1,C23)","Control: IMM Shigella HL1:16000","Inaba OSP",26.12256,"Controls",">50","IMM Shigella HL",6.25e-05
"Plate5","IgA","72(1,C24)","Control: IMM Shigella HL1:16000","Inaba OSP",25.98145,"Controls",">50","IMM Shigella HL",6.25e-05
"Plate5","IgA","5(1,A5)","Control: MGH mixed pool1:1000","CtxB",141369.75,"Controls",">50","MGH mixed pool",0.001
"Plate5","IgA","6(1,A6)","Control: MGH mixed pool1:1000","CtxB",140409.3125,"Controls",">50","MGH mixed pool",0.001
"Plate5","IgA","7(1,A7)","Control: MGH mixed pool1:4000","CtxB",73470.46875,"Controls",">50","MGH mixed pool",0.00025
"Plate5","IgA","8(1,A8)","Control: MGH mixed pool1:4000","CtxB",77825.30469,"Controls",">50","MGH mixed pool",0.00025
"Plate5","IgA","9(1,A9)","Control: MGH mixed pool1:16000","CtxB",15458.21191,"Controls",">50","MGH mixed pool",6.25e-05
"Plate5","IgA","10(1,A10)","Control: MGH mixed pool1:16000","CtxB",19451.17383,"Controls",">50","MGH mixed pool",6.25e-05
"Plate5","IgA","11(1,A11)","Control: MGH mixed pool1:64000","CtxB",4232.44727,"Controls",">50","MGH mixed pool",1.5625e-05
"Plate5","IgA","12(1,A12)","Control: MGH mixed pool1:64000","CtxB",4484.27637,"Controls",">50","MGH mixed pool",1.5625e-05
"Plate5","IgA","13(1,A13)","Control: MGH mixed pool1:256000","CtxB",1178.65454,"Controls",">50","MGH mixed pool",3.91e-06
"Plate5","IgA","14(1,A14)","Control: MGH mixed pool1:256000","CtxB",1156.63416,"Controls",">50","MGH mixed pool",3.91e-06
"Plate5","IgA","15(1,A15)","Control: MGH mixed pool1:1024000","CtxB",506.2381,"Controls",">50","MGH mixed pool",9.77e-07
"Plate5","IgA","16(1,A16)","Control: MGH mixed pool1:1024000","CtxB",531.7049,"Controls",">50","MGH mixed pool",9.77e-07
"Plate5","IgA","17(1,A17)","Control: MGH mixed pool1:4096000","CtxB",173.50459,"Controls",">50","MGH mixed pool",2.44e-07
"Plate5","IgA","18(1,A18)","Control: MGH mixed pool1:4096000","CtxB",173.80508,"Controls",">50","MGH mixed pool",2.44e-07
"Plate5","IgA","19(1,A19)","Control: MGH mixed pool1:16384000","CtxB",110.02851,"Controls",">50","MGH mixed pool",6.1e-08
"Plate5","IgA","20(1,A20)","Control: MGH mixed pool1:16384000","CtxB",114.89278,"Controls",">50","MGH mixed pool",6.1e-08
"Plate5","IgA","21(1,A21)","Control: Negative COVID1:1000","CtxB",100.97402,"Controls",">50","Negative COVID",0.001
"Plate5","IgA","22(1,A22)","Control: Negative COVID1:1000","CtxB",119.01992,"Controls",">50","Negative COVID",0.001
"Plate5","IgA","23(1,A23)","Control: HlyE mAb50 ng.mL","CtxB",84.56504,"Controls",">50","HlyE mAb",50
"Plate5","IgA","24(1,A24)","Control: HlyE mAb50 ng.mL","CtxB",99.45996,"Controls",">50","HlyE mAb",50
"Plate5","IgA","25(1,B1)","Control: HlyE mAb12.5 ng.mL","CtxB",64.60996,"Controls",">50","HlyE mAb",12.5
"Plate5","IgA","26(1,B2)","Control: HlyE mAb12.5 ng.mL","CtxB",72.60527,"Controls",">50","HlyE mAb",12.5
"Plate5","IgA","27(1,B3)","Control: HlyE mAb3.125 ng.mL","CtxB",63.7832,"Controls",">50","HlyE mAb",3.125
"Plate5","IgA","28(1,B4)","Control: HlyE mAb3.125 ng.mL","CtxB",64.72617,"Controls",">50","HlyE mAb",3.125
"Plate5","IgA","29(1,B5)","Control: HlyE mAb0.78125 ng.mL","CtxB",76.68926,"Controls",">50","HlyE mAb",0.78125
"Plate5","IgA","30(1,B6)","Control: HlyE mAb0.78125 ng.mL","CtxB",69.13223,"Controls",">50","HlyE mAb",0.78125
"Plate5","IgA","31(1,B7)","Control: HlyE mAb0.1953125 ng.mL","CtxB",57.79502,"Controls",">50","HlyE mAb",0.1953125
"Plate5","IgA","32(1,B8)","Control: HlyE mAb0.1953125 ng.mL","CtxB",86.75313,"Controls",">50","HlyE mAb",0.1953125
"Plate5","IgA","33(1,B9)","Control: HlyE mAb0.048828125 ng.mL","CtxB",81.88057,"Controls",">50","HlyE mAb",0.048828125
"Plate5","IgA","34(1,B10)","Control: HlyE mAb0.048828125 ng.mL","CtxB",68.42832,"Controls",">50","HlyE mAb",0.048828125
"Plate5","IgA","35(1,B11)","Control: HlyE mAb0.012207031 ng.mL","CtxB",69.88926,"Controls",">50","HlyE mAb",0.012207031
"Plate5","IgA","36(1,B12)","Control: HlyE mAb0.012207031 ng.mL","CtxB",65.025,"Controls",">50","HlyE mAb",0.012207031
"Plate5","IgA","37(1,B13)","Control: HlyE mAb0.003051758 ng.mL","CtxB",61.51875,"Controls",">50","HlyE mAb",0.003051758
"Plate5","IgA","38(1,B14)","Control: HlyE mAb0.003051758 ng.mL","CtxB",72.4625,"Controls",">50","HlyE mAb",0.003051758
"Plate5","IgA","39(1,B15)","Control: IMM VC pool1:100","CtxB",27738.31836,"Controls",">50","IMM VC pool",0.01
"Plate5","IgA","40(1,B16)","Control: IMM VC pool1:100","CtxB",26154.00586,"Controls",">50","IMM VC pool",0.01
"Plate5","IgA","41(1,B17)","Control: IMM VC pool1:400","CtxB",9336.21973,"Controls",">50","IMM VC pool",0.0025
"Plate5","IgA","42(1,B18)","Control: IMM VC pool1:400","CtxB",8203.41309,"Controls",">50","IMM VC pool",0.0025
"Plate5","IgA","43(1,B19)","Control: IMM VC pool1:1600","CtxB",2001.7417,"Controls",">50","IMM VC pool",0.000625
"Plate5","IgA","44(1,B20)","Control: IMM VC pool1:1600","CtxB",2646.62769,"Controls",">50","IMM VC pool",0.000625
"Plate5","IgA","45(1,B21)","Control: IMM VC pool1:6400","CtxB",816.40839,"Controls",">50","IMM VC pool",0.00015625
"Plate5","IgA","46(1,B22)","Control: IMM VC pool1:6400","CtxB",706.32013,"Controls",">50","IMM VC pool",0.00015625
"Plate5","IgA","47(1,B23)","Control: IMM VC pool1:25600","CtxB",309.03311,"Controls",">50","IMM VC pool",3.91e-05
"Plate5","IgA","48(1,B24)","Control: IMM VC pool1:25600","CtxB",265.99521,"Controls",">50","IMM VC pool",3.91e-05
"Plate5","IgA","49(1,C1)","Control: IMM VC pool1:102400","CtxB",105.95947,"Controls",">50","IMM VC pool",9.77e-06
"Plate5","IgA","50(1,C2)","Control: IMM VC pool1:102400","CtxB",103.25508,"Controls",">50","IMM VC pool",9.77e-06
"Plate5","IgA","51(1,C3)","Control: IMM VC pool1:409600","CtxB",87.79903,"Controls",">50","IMM VC pool",2.44e-06
"Plate5","IgA","52(1,C4)","Control: IMM VC pool1:409600","CtxB",67.71114,"Controls",">50","IMM VC pool",2.44e-06
"Plate5","IgA","53(1,C5)","Control: IMM VC pool1:1638400","CtxB",79.94981,"Controls",">50","IMM VC pool",6.1e-07
"Plate5","IgA","54(1,C6)","Control: IMM VC pool1:1638400","CtxB",71.86319,"Controls",">50","IMM VC pool",6.1e-07
"Plate5","IgA","55(1,C7)","Control: IMM Typhi HL1:1000","CtxB",210.01807,"Controls",">50","IMM Typhi HL",0.001
"Plate5","IgA","56(1,C8)","Control: IMM Typhi HL1:1000","CtxB",234.50371,"Controls",">50","IMM Typhi HL",0.001
"Plate5","IgA","57(1,C9)","Control: IMM Typhi HL1:4000","CtxB",168.58554,"Controls",">50","IMM Typhi HL",0.00025
"Plate5","IgA","58(1,C10)","Control: IMM Typhi HL1:4000","CtxB",173.09785,"Controls",">50","IMM Typhi HL",0.00025
"Plate5","IgA","59(1,C11)","Control: IMM Typhi HL1:16000","CtxB",138.26778,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate5","IgA","60(1,C12)","Control: IMM Typhi HL1:16000","CtxB",179.38652,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate5","IgA","61(1,C13)","Control: MGH Cholera HL1:1000","CtxB",9702.93359,"Controls",">50","MGH Cholera HL",0.001
"Plate5","IgA","62(1,C14)","Control: MGH Cholera HL1:1000","CtxB",11695.36914,"Controls",">50","MGH Cholera HL",0.001
"Plate5","IgA","63(1,C15)","Control: MGH Cholera HL1:4000","CtxB",2324.98901,"Controls",">50","MGH Cholera HL",0.00025
"Plate5","IgA","64(1,C16)","Control: MGH Cholera HL1:4000","CtxB",2402.89526,"Controls",">50","MGH Cholera HL",0.00025
